Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2);tipo
2.073446;0.610740;-1.700000;-1.470000;2.330000;CAMINAR
2.078257;0.510750;-1.700000;-1.630000;2.410000;CAMINAR
2.083068;0.422470;-1.650000;-1.710000;2.420000;CAMINAR
2.087879;0.316030;-1.670000;-1.790000;2.470000;CAMINAR
2.092690;0.226960;-1.630000;-1.850000;2.480000;CAMINAR
2.097501;0.188430;-1.610000;-1.900000;2.490000;CAMINAR
2.102312;0.154670;-1.580000;-1.920000;2.490000;CAMINAR
2.107123;0.101680;-1.570000;-1.870000;2.440000;CAMINAR
2.111934;0.056600;-1.560000;-1.770000;2.360000;CAMINAR
2.116745;0.077650;-1.520000;-1.670000;2.260000;CAMINAR
2.121556;0.114310;-1.480000;-1.520000;2.130000;CAMINAR
2.126367;0.118800;-1.470000;-1.360000;2.010000;CAMINAR
2.131178;0.142120;-1.440000;-1.150000;1.850000;CAMINAR
2.135989;0.136480;-1.440000;-0.984000;1.750000;CAMINAR
2.140800;0.146090;-1.400000;-0.825000;1.630000;CAMINAR
2.145611;0.141040;-1.410000;-0.665000;1.570000;CAMINAR
2.150422;0.116690;-1.390000;-0.531000;1.490000;CAMINAR
2.155233;0.124580;-1.410000;-0.368000;1.460000;CAMINAR
2.160044;0.104020;-1.380000;-0.222000;1.400000;CAMINAR
2.164855;0.102900;-1.380000;-0.046200;1.390000;CAMINAR
2.169666;0.134380;-1.360000;0.120000;1.370000;CAMINAR
2.174477;0.146810;-1.340000;0.224000;1.370000;CAMINAR
2.179288;0.165180;-1.310000;0.358000;1.370000;CAMINAR
2.184099;0.209510;-1.340000;0.515000;1.450000;CAMINAR
2.188910;0.254390;-1.300000;0.638000;1.470000;CAMINAR
2.193721;0.273130;-1.310000;0.756000;1.540000;CAMINAR
2.198532;0.310810;-1.310000;0.810000;1.570000;CAMINAR
2.203343;0.338440;-1.310000;0.826000;1.590000;CAMINAR
2.208154;0.397700;-1.300000;0.840000;1.600000;CAMINAR
2.212965;0.440850;-1.300000;0.843000;1.610000;CAMINAR
2.217776;0.552730;-1.280000;0.854000;1.630000;CAMINAR
2.222587;0.652240;-1.280000;0.842000;1.670000;CAMINAR
2.227398;0.728970;-1.260000;0.884000;1.710000;CAMINAR
2.232209;0.763790;-1.190000;0.782000;1.620000;CAMINAR
2.237020;0.822490;-1.140000;0.662000;1.550000;CAMINAR
2.241831;0.848310;-1.100000;0.600000;1.510000;CAMINAR
2.246643;0.851380;-1.100000;0.553000;1.490000;CAMINAR
2.251453;0.791400;-1.020000;0.394000;1.350000;CAMINAR
2.256265;0.736360;-0.934000;0.212000;1.210000;CAMINAR
2.261076;0.640980;-0.874000;-0.042900;1.080000;CAMINAR
2.265887;0.553520;-0.766000;-0.192000;0.964000;CAMINAR
2.270698;0.505180;-0.676000;-0.369000;0.921000;CAMINAR
2.275509;0.424190;-0.572000;-0.590000;0.924000;CAMINAR
2.280320;0.331820;-0.489000;-0.837000;1.020000;CAMINAR
2.285131;0.232850;-0.406000;-1.070000;1.160000;CAMINAR
2.289942;0.189290;-0.351000;-1.290000;1.350000;CAMINAR
2.294753;0.177300;-0.289000;-1.460000;1.490000;CAMINAR
2.299564;0.150240;-0.252000;-1.600000;1.630000;CAMINAR
2.304375;0.161010;-0.220000;-1.710000;1.730000;CAMINAR
2.309186;0.177590;-0.149000;-1.750000;1.770000;CAMINAR
2.313997;0.225000;-0.105000;-1.800000;1.820000;CAMINAR
2.318808;0.262900;-0.075800;-1.810000;1.830000;CAMINAR
2.323619;0.248360;0.016200;-1.750000;1.770000;CAMINAR
2.328430;0.241010;0.048100;-1.700000;1.710000;CAMINAR
2.333241;0.190500;0.059200;-1.630000;1.640000;CAMINAR
2.338052;0.189930;0.051900;-1.490000;1.500000;CAMINAR
2.342863;0.150620;0.084300;-1.410000;1.420000;CAMINAR
2.347674;0.122660;0.075100;-1.330000;1.330000;CAMINAR
2.352485;0.113100;0.088800;-1.180000;1.190000;CAMINAR
2.357296;0.111200;0.099900;-1.050000;1.060000;CAMINAR
2.362107;0.054570;0.088200;-0.954000;0.960000;CAMINAR
2.366918;0.024310;0.140000;-0.863000;0.874000;CAMINAR
2.371729;-0.067860;0.133000;-0.778000;0.792000;CAMINAR
2.376540;-0.077300;0.111000;-0.677000;0.690000;CAMINAR
2.381351;-0.088900;0.118000;-0.592000;0.610000;CAMINAR
2.386162;-0.120570;0.094000;-0.496000;0.519000;CAMINAR
2.390973;-0.115200;0.107000;-0.440000;0.467000;CAMINAR
2.395784;-0.083790;0.090900;-0.400000;0.419000;CAMINAR
2.400595;-0.043250;0.057800;-0.354000;0.361000;CAMINAR
2.405406;-0.020060;0.075800;-0.326000;0.335000;CAMINAR
2.410217;0.025250;0.009760;-0.325000;0.326000;CAMINAR
2.415028;0.030570;0.017600;-0.309000;0.311000;CAMINAR
2.419839;0.058040;0.030100;-0.327000;0.334000;CAMINAR
2.424650;0.124350;0.041400;-0.393000;0.415000;CAMINAR
2.429461;0.129520;0.021500;-0.321000;0.346000;CAMINAR
2.434272;0.129110;0.020800;-0.414000;0.434000;CAMINAR
2.439083;0.124260;0.064100;-0.459000;0.480000;CAMINAR
2.443894;0.012960;0.056000;-0.407000;0.411000;CAMINAR
2.448705;-0.068060;0.052800;-0.399000;0.408000;CAMINAR
2.453517;-0.076830;0.051000;-0.447000;0.456000;CAMINAR
2.458328;-0.099480;0.081700;-0.480000;0.497000;CAMINAR
2.463139;-0.137410;0.126000;-0.485000;0.520000;CAMINAR
2.467950;-0.156450;0.169000;-0.548000;0.594000;CAMINAR
2.472761;-0.135290;0.165000;-0.532000;0.574000;CAMINAR
2.477572;-0.127570;0.133000;-0.514000;0.546000;CAMINAR
2.482383;-0.169030;0.107000;-0.468000;0.509000;CAMINAR
2.487194;-0.171320;0.075000;-0.486000;0.521000;CAMINAR
2.492005;-0.134040;0.084700;-0.436000;0.464000;CAMINAR
2.496816;-0.175690;0.091100;-0.402000;0.448000;CAMINAR
2.501627;-0.180340;0.095300;-0.429000;0.475000;CAMINAR
2.506438;-0.015390;0.145000;-0.370000;0.398000;CAMINAR
2.511249;0.062400;0.190000;-0.324000;0.380000;CAMINAR
2.516060;-0.000060;0.181000;-0.168000;0.247000;CAMINAR
2.520871;-0.070050;0.142000;-0.069500;0.173000;CAMINAR
2.525682;-0.129960;0.175000;0.000315;0.218000;CAMINAR
2.530493;-0.090540;0.184000;0.065400;0.215000;CAMINAR
2.535304;-0.061920;0.234000;0.116000;0.268000;CAMINAR
2.540115;-0.238790;0.326000;0.257000;0.479000;CAMINAR
2.544926;-0.394340;0.292000;0.274000;0.562000;CAMINAR
2.549737;-0.425930;0.348000;0.201000;0.585000;CAMINAR
2.554548;-0.531050;0.354000;0.172000;0.661000;CAMINAR
2.559359;-0.546190;0.415000;0.129000;0.698000;CAMINAR
2.564170;-0.500980;0.509000;0.118000;0.724000;CAMINAR
2.568981;-0.562030;0.527000;0.264000;0.814000;CAMINAR
2.573792;-0.490040;0.495000;0.225000;0.732000;CAMINAR
2.578603;-0.393110;0.496000;0.090300;0.639000;CAMINAR
2.583414;-0.368870;0.489000;-0.012600;0.612000;CAMINAR
2.588225;-0.366900;0.471000;-0.012500;0.597000;CAMINAR
2.593036;-0.311890;0.504000;-0.080500;0.598000;CAMINAR
2.597847;-0.195460;0.541000;-0.110000;0.586000;CAMINAR
2.602658;-0.092470;0.567000;-0.073100;0.580000;CAMINAR
2.607469;-0.006000;0.543000;0.013900;0.543000;CAMINAR
2.612280;0.032870;0.510000;0.079100;0.518000;CAMINAR
2.617091;0.087410;0.492000;0.179000;0.531000;CAMINAR
2.621902;0.097380;0.540000;0.284000;0.618000;CAMINAR
2.626713;0.130470;0.527000;0.419000;0.686000;CAMINAR
2.631524;0.154120;0.517000;0.560000;0.778000;CAMINAR
2.636335;0.126530;0.486000;0.728000;0.885000;CAMINAR
2.641146;0.122930;0.482000;0.833000;0.970000;CAMINAR
2.645958;0.074060;0.480000;0.912000;1.030000;CAMINAR
2.650768;0.000190;0.516000;1.020000;1.140000;CAMINAR
2.655580;0.003060;0.550000;1.100000;1.230000;CAMINAR
2.660391;-0.035360;0.597000;1.230000;1.370000;CAMINAR
2.665202;-0.114040;0.613000;1.320000;1.460000;CAMINAR
2.670013;-0.272570;0.637000;1.320000;1.490000;CAMINAR
2.674824;-0.356740;0.607000;1.340000;1.510000;CAMINAR
2.679635;-0.475340;0.621000;1.440000;1.640000;CAMINAR
2.684446;-0.631820;0.612000;1.480000;1.720000;CAMINAR
2.689257;-0.734330;0.640000;1.480000;1.770000;CAMINAR
2.694068;-0.836990;0.706000;1.490000;1.850000;CAMINAR
2.698879;-0.897180;0.745000;1.490000;1.890000;CAMINAR
2.703690;-0.908210;0.778000;1.480000;1.910000;CAMINAR
2.708501;-0.948280;0.785000;1.510000;1.940000;CAMINAR
2.713312;-0.943490;0.804000;1.470000;1.920000;CAMINAR
2.718123;-0.978820;0.798000;1.400000;1.890000;CAMINAR
2.722934;-0.961770;0.720000;1.370000;1.820000;CAMINAR
2.727745;-0.910960;0.632000;1.410000;1.790000;CAMINAR
2.732556;-0.881610;0.523000;1.440000;1.770000;CAMINAR
2.737367;-0.829970;0.409000;1.440000;1.710000;CAMINAR
2.742178;-0.746610;0.312000;1.440000;1.650000;CAMINAR
2.746989;-0.704650;0.219000;1.440000;1.610000;CAMINAR
2.751800;-0.638510;0.116000;1.440000;1.580000;CAMINAR
2.756611;-0.569980;-0.021200;1.500000;1.610000;CAMINAR
2.761422;-0.516140;-0.122000;1.530000;1.620000;CAMINAR
2.766233;-0.469070;-0.285000;1.570000;1.670000;CAMINAR
2.771044;-0.384980;-0.397000;1.630000;1.720000;CAMINAR
2.775855;-0.292720;-0.518000;1.690000;1.790000;CAMINAR
2.780666;-0.212910;-0.661000;1.730000;1.870000;CAMINAR
2.785477;-0.142140;-0.773000;1.730000;1.900000;CAMINAR
2.790288;-0.125910;-0.891000;1.750000;1.970000;CAMINAR
2.795099;-0.030390;-0.973000;1.750000;2.000000;CAMINAR
2.799910;0.018750;-1.050000;1.670000;1.980000;CAMINAR
2.804721;0.082660;-1.120000;1.630000;1.980000;CAMINAR
2.809532;0.139970;-1.180000;1.530000;1.940000;CAMINAR
2.814343;0.133800;-1.250000;1.380000;1.870000;CAMINAR
2.819154;0.097000;-1.290000;1.230000;1.780000;CAMINAR
2.823965;0.009680;-1.310000;1.080000;1.700000;CAMINAR
2.828776;-0.071740;-1.350000;0.840000;1.590000;CAMINAR
2.833587;-0.167530;-1.360000;0.656000;1.520000;CAMINAR
2.838398;-0.246040;-1.390000;0.475000;1.490000;CAMINAR
2.843209;-0.314300;-1.420000;0.270000;1.480000;CAMINAR
2.848021;-0.405690;-1.440000;0.064300;1.500000;CAMINAR
2.852832;-0.546530;-1.510000;-0.156000;1.610000;CAMINAR
2.857643;-0.694680;-1.570000;-0.366000;1.760000;CAMINAR
2.862454;-0.827300;-1.650000;-0.549000;1.930000;CAMINAR
2.867265;-0.939610;-1.760000;-0.720000;2.120000;CAMINAR
2.872076;-1.006630;-1.800000;-0.880000;2.250000;CAMINAR
2.876887;-1.071590;-1.870000;-1.030000;2.390000;CAMINAR
2.881698;-1.079780;-1.890000;-1.110000;2.440000;CAMINAR
2.886509;-1.111570;-1.870000;-1.190000;2.480000;CAMINAR
2.891320;-1.071840;-1.850000;-1.280000;2.490000;CAMINAR
2.896131;-1.067490;-1.880000;-1.350000;2.550000;CAMINAR
2.900942;-1.096490;-1.900000;-1.400000;2.600000;CAMINAR
2.905753;-1.078970;-1.950000;-1.470000;2.670000;CAMINAR
2.910564;-1.068770;-1.960000;-1.530000;2.710000;CAMINAR
2.915375;-1.038270;-1.930000;-1.550000;2.690000;CAMINAR
2.920186;-0.969270;-1.910000;-1.600000;2.670000;CAMINAR
2.924997;-0.881700;-1.860000;-1.630000;2.630000;CAMINAR
2.929808;-0.780730;-1.810000;-1.620000;2.550000;CAMINAR
2.934619;-0.672890;-1.770000;-1.580000;2.470000;CAMINAR
2.939430;-0.592250;-1.720000;-1.550000;2.390000;CAMINAR
2.944241;-0.538500;-1.640000;-1.520000;2.300000;CAMINAR
2.949052;-0.507910;-1.540000;-1.480000;2.200000;CAMINAR
2.953863;-0.504250;-1.480000;-1.520000;2.180000;CAMINAR
2.958674;-0.513450;-1.390000;-1.530000;2.130000;CAMINAR
2.963485;-0.554850;-1.280000;-1.530000;2.070000;CAMINAR
2.968296;-0.599720;-1.140000;-1.520000;2.000000;CAMINAR
2.973107;-0.686430;-1.020000;-1.520000;1.960000;CAMINAR
2.977918;-0.753020;-0.899000;-1.540000;1.930000;CAMINAR
2.982729;-0.804570;-0.778000;-1.550000;1.910000;CAMINAR
2.987540;-0.851110;-0.684000;-1.550000;1.900000;CAMINAR
2.992351;-0.839200;-0.626000;-1.540000;1.870000;CAMINAR
2.997162;-0.841870;-0.582000;-1.540000;1.850000;CAMINAR
3.001973;-0.848280;-0.571000;-1.450000;1.780000;CAMINAR
3.006784;-0.815400;-0.535000;-1.350000;1.670000;CAMINAR
3.011595;-0.823240;-0.492000;-1.220000;1.550000;CAMINAR
3.016406;-0.799960;-0.471000;-1.100000;1.440000;CAMINAR
3.021217;-0.797280;-0.429000;-0.988000;1.340000;CAMINAR
3.026028;-0.733020;-0.390000;-0.867000;1.200000;CAMINAR
3.030839;-0.735330;-0.357000;-0.751000;1.110000;CAMINAR
3.035650;-0.716920;-0.346000;-0.630000;1.020000;CAMINAR
3.040461;-0.662160;-0.345000;-0.542000;0.923000;CAMINAR
3.045273;-0.632050;-0.321000;-0.401000;0.814000;CAMINAR
3.050084;-0.597800;-0.298000;-0.319000;0.740000;CAMINAR
3.054895;-0.527410;-0.274000;-0.289000;0.661000;CAMINAR
3.059706;-0.466610;-0.241000;-0.314000;0.612000;CAMINAR
3.064517;-0.370830;-0.233000;-0.257000;0.508000;CAMINAR
3.069328;-0.275570;-0.229000;-0.211000;0.415000;CAMINAR
3.074139;-0.205630;-0.227000;-0.208000;0.371000;CAMINAR
3.078950;-0.138200;-0.210000;-0.223000;0.336000;CAMINAR
3.083761;-0.123450;-0.213000;-0.264000;0.361000;CAMINAR
3.088572;-0.133570;-0.209000;-0.313000;0.400000;CAMINAR
3.093383;-0.099110;-0.203000;-0.302000;0.377000;CAMINAR
3.098194;-0.069110;-0.154000;-0.286000;0.332000;CAMINAR
3.103005;-0.093920;-0.123000;-0.300000;0.338000;CAMINAR
3.107816;-0.131780;-0.151000;-0.361000;0.413000;CAMINAR
3.112627;-0.146800;-0.157000;-0.388000;0.443000;CAMINAR
3.117438;-0.170070;-0.139000;-0.413000;0.468000;CAMINAR
3.122249;-0.135850;-0.097900;-0.434000;0.465000;CAMINAR
3.127060;-0.138730;-0.067500;-0.451000;0.477000;CAMINAR
3.131871;-0.119080;-0.033800;-0.474000;0.490000;CAMINAR
3.136682;-0.123390;-0.011000;-0.518000;0.533000;CAMINAR
3.141493;-0.146860;0.010400;-0.559000;0.578000;CAMINAR
3.146304;-0.176170;-0.006490;-0.617000;0.642000;CAMINAR
3.151115;-0.207810;-0.030700;-0.679000;0.711000;CAMINAR
3.155926;-0.256150;-0.015500;-0.719000;0.764000;CAMINAR
3.160737;-0.291310;0.019900;-0.769000;0.823000;CAMINAR
3.165548;-0.338340;0.037300;-0.834000;0.901000;CAMINAR
3.170359;-0.409190;0.019900;-0.863000;0.956000;CAMINAR
3.175170;-0.481020;0.045700;-0.905000;1.030000;CAMINAR
3.179981;-0.534640;0.057100;-0.950000;1.090000;CAMINAR
3.184792;-0.512770;0.062600;-0.997000;1.120000;CAMINAR
3.189603;-0.549330;0.056400;-1.060000;1.190000;CAMINAR
3.194414;-0.546140;0.086300;-1.070000;1.200000;CAMINAR
3.199225;-0.525880;0.072300;-1.100000;1.220000;CAMINAR
3.204036;-0.480190;0.061200;-1.110000;1.210000;CAMINAR
3.208847;-0.443340;0.062600;-1.100000;1.190000;CAMINAR
3.213658;-0.366350;0.068200;-1.070000;1.130000;CAMINAR
3.218469;-0.286410;0.076700;-1.050000;1.090000;CAMINAR
3.223280;-0.225040;0.101000;-1.020000;1.050000;CAMINAR
3.228091;-0.169260;0.118000;-0.921000;0.944000;CAMINAR
3.232902;-0.227880;0.137000;-0.832000;0.873000;CAMINAR
3.237713;-0.289960;0.162000;-0.730000;0.802000;CAMINAR
3.242524;-0.339010;0.185000;-0.629000;0.738000;CAMINAR
3.247336;-0.444610;0.231000;-0.600000;0.782000;CAMINAR
3.252147;-0.557980;0.285000;-0.555000;0.837000;CAMINAR
3.256958;-0.640970;0.302000;-0.498000;0.866000;CAMINAR
3.261769;-0.788180;0.399000;-0.486000;1.010000;CAMINAR
3.266580;-0.869270;0.446000;-0.516000;1.110000;CAMINAR
3.271391;-0.918810;0.496000;-0.533000;1.170000;CAMINAR
3.276202;-0.952110;0.559000;-0.565000;1.240000;CAMINAR
3.281013;-0.947520;0.630000;-0.588000;1.280000;CAMINAR
3.285824;-0.920350;0.688000;-0.648000;1.320000;CAMINAR
3.290635;-0.855930;0.760000;-0.717000;1.350000;CAMINAR
3.295446;-0.809300;0.776000;-0.748000;1.350000;CAMINAR
3.300257;-0.734920;0.824000;-0.763000;1.340000;CAMINAR
3.305068;-0.685590;0.859000;-0.799000;1.360000;CAMINAR
3.309879;-0.588530;0.896000;-0.806000;1.340000;CAMINAR
3.314690;-0.501380;0.916000;-0.785000;1.310000;CAMINAR
3.319501;-0.415870;0.940000;-0.761000;1.280000;CAMINAR
3.324312;-0.376310;0.937000;-0.713000;1.240000;CAMINAR
3.329123;-0.278630;0.948000;-0.614000;1.160000;CAMINAR
3.333934;-0.213590;0.988000;-0.510000;1.130000;CAMINAR
3.338745;-0.153180;0.977000;-0.379000;1.060000;CAMINAR
3.343556;-0.081500;1.010000;-0.199000;1.030000;CAMINAR
3.348367;0.011190;1.000000;0.003400;1.000000;CAMINAR
3.353178;0.053160;0.973000;0.178000;0.990000;CAMINAR
3.357989;0.113900;0.973000;0.373000;1.050000;CAMINAR
3.362800;0.174330;0.943000;0.547000;1.100000;CAMINAR
3.367611;0.210530;0.913000;0.718000;1.180000;CAMINAR
3.372422;0.269080;0.866000;0.897000;1.280000;CAMINAR
3.377233;0.308090;0.820000;0.991000;1.320000;CAMINAR
3.382044;0.316770;0.763000;1.150000;1.420000;CAMINAR
3.386855;0.346510;0.733000;1.280000;1.510000;CAMINAR
3.391666;0.372170;0.716000;1.390000;1.610000;CAMINAR
3.396477;0.342060;0.705000;1.480000;1.670000;CAMINAR
3.401288;0.327390;0.690000;1.520000;1.700000;CAMINAR
3.406099;0.291830;0.675000;1.520000;1.690000;CAMINAR
3.410910;0.260210;0.685000;1.490000;1.660000;CAMINAR
3.415721;0.223750;0.679000;1.470000;1.630000;CAMINAR
3.420532;0.213310;0.671000;1.430000;1.590000;CAMINAR
3.425343;0.184320;0.686000;1.290000;1.470000;CAMINAR
3.430154;0.195350;0.688000;1.160000;1.360000;CAMINAR
3.434965;0.226220;0.720000;1.040000;1.280000;CAMINAR
3.439777;0.261620;0.764000;0.859000;1.180000;CAMINAR
3.444588;0.324430;0.793000;0.666000;1.090000;CAMINAR
3.449399;0.381650;0.865000;0.482000;1.060000;CAMINAR
3.454210;0.456620;0.832000;0.284000;0.991000;CAMINAR
3.459021;0.502580;0.852000;0.179000;1.010000;CAMINAR
3.463832;0.572360;0.844000;0.133000;1.030000;CAMINAR
3.468643;0.604950;0.836000;0.146000;1.040000;CAMINAR
3.473454;0.558390;0.847000;0.261000;1.050000;CAMINAR
3.478265;0.501880;0.779000;0.552000;1.080000;CAMINAR
3.483076;0.421780;0.738000;0.869000;1.220000;CAMINAR
3.487887;0.375630;0.684000;1.270000;1.490000;CAMINAR
3.492698;0.315910;0.622000;1.680000;1.820000;CAMINAR
3.497509;0.191380;0.515000;2.060000;2.130000;CAMINAR
3.502320;0.003850;0.414000;2.410000;2.440000;CAMINAR
3.507131;-0.267760;0.244000;2.590000;2.610000;CAMINAR
3.511942;-0.432300;0.116000;2.820000;2.860000;CAMINAR
3.516753;-0.556530;-0.100000;3.000000;3.050000;CAMINAR
3.521564;-0.631650;-0.244000;3.100000;3.180000;CAMINAR
3.526375;-0.599980;-0.338000;3.090000;3.160000;CAMINAR
3.531186;-0.582900;-0.394000;3.100000;3.180000;CAMINAR
3.535997;-0.587990;-0.508000;3.070000;3.170000;CAMINAR
3.540808;-0.560220;-0.610000;2.940000;3.060000;CAMINAR
3.545619;-0.487920;-0.721000;2.780000;2.910000;CAMINAR
3.550430;-0.360300;-0.816000;2.650000;2.800000;CAMINAR
3.555241;-0.281210;-0.928000;2.570000;2.750000;CAMINAR
3.560052;-0.137990;-0.998000;2.530000;2.720000;CAMINAR
3.564863;-0.016390;-1.100000;2.480000;2.710000;CAMINAR
3.569674;0.134120;-1.140000;2.460000;2.710000;CAMINAR
3.574485;0.301740;-1.260000;2.410000;2.740000;CAMINAR
3.579296;0.449460;-1.330000;2.340000;2.730000;CAMINAR
3.584107;0.579930;-1.470000;2.220000;2.720000;CAMINAR
3.588918;0.655420;-1.560000;2.020000;2.640000;CAMINAR
3.593729;0.691050;-1.630000;1.780000;2.510000;CAMINAR
3.598540;0.736710;-1.670000;1.530000;2.380000;CAMINAR
3.603351;0.810110;-1.660000;1.230000;2.220000;CAMINAR
3.608162;0.862430;-1.680000;0.830000;2.070000;CAMINAR
3.612973;0.875340;-1.740000;0.428000;1.990000;CAMINAR
3.617784;0.809980;-1.780000;0.061100;1.960000;CAMINAR
3.622595;0.687670;-1.820000;-0.417000;1.990000;CAMINAR
3.627406;0.586170;-1.820000;-0.876000;2.100000;CAMINAR
3.632218;0.521790;-1.790000;-1.200000;2.220000;CAMINAR
3.637029;0.429400;-1.720000;-1.520000;2.330000;CAMINAR
3.641840;0.383420;-1.660000;-1.840000;2.510000;CAMINAR
3.646651;0.306960;-1.590000;-2.230000;2.760000;CAMINAR
3.651462;0.261850;-1.550000;-2.550000;2.990000;CAMINAR
3.656273;0.200200;-1.520000;-2.730000;3.130000;CAMINAR
3.661084;0.152770;-1.500000;-2.890000;3.260000;CAMINAR
3.665895;0.083310;-1.470000;-2.970000;3.310000;CAMINAR
3.670706;0.025180;-1.420000;-3.010000;3.330000;CAMINAR
3.675517;0.025730;-1.410000;-2.960000;3.280000;CAMINAR
3.680328;-0.026600;-1.390000;-2.860000;3.180000;CAMINAR
3.685139;-0.033780;-1.350000;-2.700000;3.020000;CAMINAR
3.689950;-0.028240;-1.370000;-2.460000;2.820000;CAMINAR
3.694761;-0.018260;-1.320000;-2.190000;2.550000;CAMINAR
3.699572;0.034230;-1.320000;-1.870000;2.290000;CAMINAR
3.704383;0.042700;-1.300000;-1.540000;2.020000;CAMINAR
3.709194;0.073880;-1.280000;-1.240000;1.790000;CAMINAR
3.714005;0.083270;-1.280000;-0.928000;1.580000;CAMINAR
3.718816;0.087480;-1.270000;-0.637000;1.430000;CAMINAR
3.723627;0.125810;-1.270000;-0.359000;1.330000;CAMINAR
3.728438;0.124240;-1.290000;-0.117000;1.310000;CAMINAR
3.733249;0.127140;-1.300000;0.088000;1.310000;CAMINAR
3.738060;0.149790;-1.260000;0.267000;1.300000;CAMINAR
3.742871;0.150400;-1.230000;0.428000;1.310000;CAMINAR
3.747682;0.151770;-1.220000;0.577000;1.360000;CAMINAR
3.752493;0.124140;-1.200000;0.703000;1.400000;CAMINAR
3.757304;0.135890;-1.200000;0.785000;1.440000;CAMINAR
3.762115;0.174820;-1.200000;0.850000;1.480000;CAMINAR
3.766926;0.243070;-1.210000;0.903000;1.530000;CAMINAR
3.771737;0.278360;-1.230000;0.899000;1.550000;CAMINAR
3.776548;0.352420;-1.220000;0.892000;1.550000;CAMINAR
3.781359;0.443730;-1.250000;0.861000;1.580000;CAMINAR
3.786170;0.493760;-1.240000;0.831000;1.570000;CAMINAR
3.790981;0.587260;-1.230000;0.771000;1.570000;CAMINAR
3.795792;0.593460;-1.200000;0.628000;1.480000;CAMINAR
3.800603;0.618470;-1.220000;0.462000;1.440000;CAMINAR
3.805414;0.603560;-1.180000;0.268000;1.350000;CAMINAR
3.810225;0.586020;-1.180000;0.079800;1.320000;CAMINAR
3.815036;0.561280;-1.150000;-0.135000;1.290000;CAMINAR
3.819847;0.506990;-1.090000;-0.349000;1.250000;CAMINAR
3.824658;0.425600;-1.020000;-0.607000;1.260000;CAMINAR
3.829469;0.344880;-0.963000;-0.884000;1.350000;CAMINAR
3.834281;0.233920;-0.891000;-1.110000;1.440000;CAMINAR
3.839092;0.209120;-0.821000;-1.300000;1.550000;CAMINAR
3.843903;0.110290;-0.731000;-1.460000;1.640000;CAMINAR
3.848714;0.060870;-0.622000;-1.600000;1.720000;CAMINAR
3.853525;0.005800;-0.581000;-1.710000;1.810000;CAMINAR
3.858336;0.004860;-0.525000;-1.850000;1.920000;CAMINAR
3.863147;0.006920;-0.481000;-1.870000;1.930000;CAMINAR
3.867958;-0.017550;-0.454000;-1.880000;1.930000;CAMINAR
3.872769;0.002310;-0.392000;-1.880000;1.930000;CAMINAR
3.877580;-0.019600;-0.403000;-1.840000;1.890000;CAMINAR
3.882391;0.041170;-0.329000;-1.800000;1.830000;CAMINAR
3.887202;0.073470;-0.318000;-1.720000;1.750000;CAMINAR
3.892013;0.108510;-0.310000;-1.630000;1.660000;CAMINAR
3.896824;0.172370;-0.297000;-1.490000;1.530000;CAMINAR
3.901635;0.181110;-0.305000;-1.380000;1.430000;CAMINAR
3.906446;0.195240;-0.320000;-1.270000;1.320000;CAMINAR
3.911257;0.219200;-0.339000;-1.180000;1.250000;CAMINAR
3.916068;0.259870;-0.324000;-1.090000;1.160000;CAMINAR
3.920879;0.251430;-0.327000;-1.040000;1.120000;CAMINAR
3.925690;0.227140;-0.306000;-1.020000;1.090000;CAMINAR
3.930501;0.197750;-0.299000;-0.937000;1.000000;CAMINAR
3.935312;0.178840;-0.266000;-0.876000;0.932000;CAMINAR
3.940123;0.179810;-0.227000;-0.853000;0.901000;CAMINAR
3.944934;0.145610;-0.163000;-0.757000;0.788000;CAMINAR
3.949745;0.133690;-0.099800;-0.692000;0.712000;CAMINAR
3.954556;0.072220;-0.098300;-0.627000;0.639000;CAMINAR
